"text","quotes","is.retweet","external.link","pictures","videos","gifs","multimedial_content","user.image","user.bio","user.website","user.tweets","user.following","user.media","engagement.rate","n_hashtags"
"What’s the matter with it? Communities like to live together. And I bet you can get some fantastic foods there",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,772,673,109,-4.56434819146784,0
"They made it seem like there was something more with the food mobs becoming hostile all of a sudden then its just another holy grail cause those damn wish granting devices just grows everywhere like fcking weeds apparently 😂",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,5228,630,738,-3.78418963391826,0
"Go & fool more  We know that’s your food.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30607,256,3973,-7.09174211509515,0
"live love laugh Orpheus' accessory THANK YOU VERY MUCH FOR THE FOOD",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,46442,1399,1671,-6.76388490856244,0
"いってらっしゃいませ😊",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,16814,17410,348,-9.67539427149601,0
"Why Do India 🇮🇳 Report Truth On #Brexit 🇬🇧 Farming 👍 & Food Shortages But U.K. Media Do Not?  Credit to @WIONews for good honest reporting!   https://youtu.be/JzkwepIjbL0",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,168022,23729,12224,-4.78800994979741,1
"Greenhouse gas emissions contributing to climate change occur at every stage of the modern food system — from production to transportation and the end consumer, with significant waste throughout the value chain.   At the same time, the overuse of land, fertilisers and pesticides threatens the insects on which food production relies and ultimately jeopardises yields as nutrients in the soil decrease. Sustainable food systems, on the other hand, can reduce emissions with healthy soils acting as carbon sinks.  (via @PhilippaNuttall, @FT. #COP28 . #COP28UAE ).  https://www.ft.com/content/7e31fcee-91a3-4e61-9e2b-787f55ed1618",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,36063,55734,9595,-11.1567503960731,2
"Nor by encouraging/tolerating the ""gig economy"" food/taxi apps.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,20386,257,354,-5.24174701505964,0
"Someone drinking a beer and eating a greasy fast food takeaway beside me affects me little  Some one smoking beside me automatically invades my space.  Smoking should be like religion…. Best practiced at home.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7322,829,722,-6.26720054854136,0
"The HM @NGfmafs @senabuskyari has received the Management of @IITA_CGIAR as per stakeholders engagement.   2:  You will recall that @IITA_CGIAR has been in Nigeria since 1967.  IITA’s mission is about food security for Nigerians and other African citizens. This is the goal of the Renewed Hope administration.  3:   IITA Director General assured the Minister that the  institute has aligned with the food security set goals of this administration.   4:    the leadership of @NGfmafs through @senabuskyari has re-affirmed to strengthening the relationship in the areas of research, training and development to boost Food Security.   5:   Nigeria wins. @hayateey1 @kc_journalist @Imranmuhdz @kaytiki @ReneRodrig1142 @realuweez",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,424312,13450,6378,-8.01479081580832,0
"An expression of approval for food 😗",0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,35281,98,9197,-5.15521652290736,0
"If you like don't bring food when coming.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,21148,298,696,-6.58617165485467,0
"Since Boikot ni, Untuk Peminat McDonald dah boleh bertukar ke product2 ni.   Rasa sebiji sama dengan McDonald!Yang penting, harga lagi murah!😍",50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,101011,1590,4386,-2.96736053074914,0
"BBQ Pizza 🍕 με άλευρα @molinilario και Pulled Pork BBQ sauce Apollo Professional! #comfortfood #molini #apollo #pizza",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,70,598,70,-5.19849703126583,4
"#SUDAN: There's a high risk of catastrophic hunger conditions if humanitarian access is not urgently expanded.  🔺The number of people facing acute hunger has more than doubled to 18 million  🔺Close to 5 million people are already experiencing emergency levels of food insecurity",4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,38879,1684,15363,-8.83735562580394,1
"In my culture we actually hate food and think it should be illegal",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,28856,4974,2519,-6.49072353450251,0
"Programs that support the nutritional needs of #AllAfricans are key to building healthy and prosperous futures. Let's continue supporting African leaders working to prioritize food fortification. 🌍  https://www.thecable.ng/large-scale-food-fortification-west-africa-can-lead-the-way-toward-sustainable-improvements-in-micronutrient-intakes",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4706,1836,1268,-9.20140053040671,1
"Good news as food hygiene ratings given to four South Hams establishments https://www.totnes-today.co.uk/news/good-news-as-food-hygiene-ratings-given-to-four-south-hams-establishments-655775?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1702633978",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,5613,246,881,-7.454719949364,1
"😂They're always things that make only you laugh, and actually piss others off 😂  Now like me, I can be eating food nenkookonya ka baby nga kantunulidde 😂, I be like feeding the ka baby then I say ""oswadde, nembulya"". Kinsesa😂",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,263686,9995,10021,-7.04394978902614,0
"Here’s Why You Should Come To My Pop-Up Bake Sale!!! . 🤸🏽‍♀️🤸🏽‍♀️🤸🏽‍♀️ We are counting down and its 2 days left to go!  Mark your calendars and come through!!!",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7951,592,1261,-5.73463493813897,0
"Soon as you say some these broke bitches don’t like they call You gay. Well i can over afford it and i wish a bitch would order some food for 300-400 dollars on a meal and think I’m Finna pay for it.. bitch  a be in the back washing dishes 😌",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9261,428,214,-6.44571981938558,0
"FrieslandCampina WAMCO seeks a long-term partnership with Agriculture Minister Sen. Abubakar Kyari for food security.   With over 50 years in Nigeria, known for iconic brands like Peak Milk, the company expanded through the acquisition of PZ Nutricima.   Affiliated with Royal Campina globally, they actively support 12,000 dairy farmers, focusing on sustainability.   The meeting highlighted the company's dedication to supporting Nigeria's agriculture, while the government emphasized transparency, reviewing agreements, and addressing challenges in the sector.   Collaborative efforts aim to enhance livelihoods and achieve food security amid demographic challenges and nutrition concerns.  Rukayya Farouk SA New Media to Hon. Minister FMAFS",2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,121205,1221,1910,-5.86869693440534,0
"Disturbing trend in Istanbul as food delivery motorcycle couriers face theft of their orders.",0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,146966,52,42663,-10.1311276459022,0
"#CherryMagicTH  Summary：Food Support for TayNew <Cherry Magic>🍒 So much food 5555555555  Our N' Cherry turns to be so red and fat 555555 Love N' ry love karanachi love taynew  @HelloThirteen_ @newwieeland_FC @taytawanfc thank you for help🙏😘      #เตนิว",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1462,579,486,-1.31730148963294,2
"Tune: Going Down Jordan   One day I was walking down Nasrec street Poor and hungry, no shoes on me feet I passed a door and heard ""Kill the Boer"" It was the smell of food made me look some more  We are bringing down, Gordhan We are bringing down, Gordhan.. https://thescuffle.blogspot.com/2023/08/bringing-down-gordhan.html",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,383029,4995,5379,-7.47647238116391,0
"2023年12月19日（火）より「ビーフシチュー」を発売🎉 とろっとろに煮込んだ牛肉とじゃがいも、にんじんが入った、赤ワイン仕込みのコク旨濃厚ソースがたまらない冬の逸品です🤩 この機会にぜひ、ご賞味ください😊 #食べればわかるさ",26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4655,10,2403,-6.38920092639475,1
"makanya pake premium mbak 🤣",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15,38,1,0,0
"The Warm Spaces directory provides venues across BaNES where you can be warm. Call the Community Wellbeing Hub if you know someone struggling to afford heating bills, food or needs mental health support.📷0300 247 0050 https://livewell.bathnes.gov.uk/warm-places-list?page=1",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7878,1960,1599,-6.97681481491363,0
"“Our day” not “their day” is my excuse to jam to their food.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,52530,286,694,-7.02642680869964,0
"Situation kid military state food season.251218🍻😅📠",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,232,63,0,-3.36729582998647,0
"／ メルティショコラ withコーヒージェリー ファミマ限定 #無料引換券   抽選で #プレゼント🎁✨ ＼  ✅応募方法 ①@ngg_japan @bank8_foodをフォロー ②本投稿いいね＆リポスト  ✅応募期間 ⏰12月30日 23時59分迄  >>当選者にはDMで連絡します✉️",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,588,18,532,-6.97932782677709,2
"Do not interrupt and write the conversations as you wish. This is manipulation. He does not say anything that we can make an ETF decision. He speaks in the sense that everyone will comply with what we want.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,21484,12,198,-5.91889385427315,0
"👉Do you really mean food is a human right?  If so why did you suspend food from the starved civilians of Tigray?  Will @WFP @USAID take the responsibility for the death of thousands of Tigrayans due to the suspension?  @UN @eu_eeas #ResumeAid4Tigray @Tigray121032",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,32916,462,379,-1.59280551238496,1
"Half the population would starve inside of two years.  Amy significant disruption and to American food production and distribution systems would have enormous consequences.  People do not realize how perilous our supply chain is right now with this large of a population.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,5074,2068,128,-5.4510384535657,0
"Is now so obvious Whenever there is good news back to back without any Negative food for bloggers. They create one.  Phyna na God go see you through. Biko Phyna mind how you eat food outside because at this point they may Hire someone to poison you.   PHYNA THE CLOUT #Phyna𓃰",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,26612,696,714,-1.90512977871039,1
"Porno food…. Boníssim!!! Tenen una pinta que enamoren! Com les de la mare!😍😍",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4993,385,399,-5.13579843705026,0
"Dear @USAID & @PowerUSAID Please reach out the people of Tigray who are dying daily because of lack of food.  ➡️Because of #TigrayFamine, millions of people in Tigray are to facing hunger and are tragically dying. #ResumeAid4Tigray #TigrayGenocide https://nitter.catsarch.com/kingo4Tigray/s…",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1007724,2127,2083,-6.00494470866467,3
"I found this great deal on Lazada! Check it out!  Product Name:  Snappy tom Pouch (Cat Wet Food) - 85g Product Price:  RM1.4 Discount Price:  RM1.35 | https://s.lazada.com.my/s.7cj9P",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1021106,90426,370170,-11.8855436375134,0
"@GlobalGsts also stated the Parameters for Famine have been met inTigray since July 2021 when the Integrated Food Security Phase Classification (IPC) put many parts of Tigray at level 5 with a high risk of famine.🥺 #TigrayFamine @USAID @WFPChief @FAO @USAIDSavesLives @Eleni2p1p",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,474168,1362,3740,-4.46820433091493,1
"Eat these foods if you want to boost your Brain.",3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2789,343,864,-4.77934033053852,0
"Know this:  Cancers loves an acidic environment; so know which foods are acidic  Cancer loves a low oxygenated state; so exercise/walk  Cancer loves high glucose/sugar; so intermittent fast, reduce processed high carb foods  Do NOT give cancer what it loves.  RT for Awareness",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,18003,1510,1243,-4.460418293229,0
"""Behaving badly""?  That makes this sound like a toddler having a tantrum, or a bunch of lads having an OTT stag party.  Setting fire to food and water supplies - amidst a starving population lacking access to clean water - is indicative of war crimes.",144,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,106826,6212,8579,-3.61262578565077,0
"Food Tank's @DaniNierenberg's been reflecting on what happened at this year’s UN climate change conference, #COP28  . (And sleeping off jet lag!). #COP28UAE .  https://foodtank.com/news/2023/12/after-cop28-we-finally-have-a-floor-to-stand-on-where-do-we-go-from-here/",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,36063,55734,9595,-10.8690683236214,2
"Let’s play a little game!  The first word that jumps at you in this puzzle, is the food you took the most this year.  I’ll go first, dodo!   What’s yours? Do you agree with what you see? Tell us in the comment section.",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5400,172,1808,-7.00215595440362,0
"はじめまして！ フォローとご挨拶ありがとうございます🙇🏻‍♀️ どうぞよろしくお願いいたします！",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,53,195,15,-5.45958551414416,0
"So in heaven humans will have mansions,beaches, food and drinks??? 😂 Help me understand this please!!   If so, then what is the difference between heaven and earth???",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1974,6890,33,-8.84721610435754,0
"Food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1044,37,219,-2.63905732961526,0
"Nail meet head Cuz you hit it!🔨🔨🔨",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11619,511,880,-6.55961523749324,0
"10 keys to consistent & healthy bowel movements:  1. Eating easily digestible foods (animal foods + simple carbs) 2. Adequate Magnesium 3. Vitamin K2 (MK4) 4. Vitamin D  5. Walking 30-60 min / day  6. High intensity weight lifting (especially squats) 7. Implementing antimicrobials as needed 8. Coffee 9. Ensuring consistent circadian rhythm 10. Very well cooked white button mushrooms or raw carrot",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,28181,389,3196,-4.92839719585928,0
"I feel back in the 2000s the food was good. Now a Tesco Express sandwich is tastier. And charging £3.10 for these basic ass kids’ sandwiches is a piss take",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,283583,2698,21299,-8.04596214253245,0
"Ate some Uighur food at Dolan in DC last week and it was great.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,19346,2658,1651,-7.99799931797973,0
"Greek food with a modern twist is how the folks behind PITTABUN pitch their offer and their filled pocket buns are now available in Camden Lock Market dlvr.it/T09WcS 👇 Full story",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,29016,539,2177,-10.3462805579103,0
"Po co filmy? Warto promować tradycje i zwycięstwa w krajach gdzie walczyliśmy. W Bredzie jest muzeum ""Maczek memorial"" co roku są tam obchody zwycięstwa Polaków i wyzwolenia Holendrów spod okupacji. Raz byl nawet prezydent i król. Były food trucki zapiekanki, Holendrzy wiedzą.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4067,161,0,-4.27666611901606,0
"my bed was so scary last night i really just wanna figure out how to tame it :( i spent money i dont have on food i def didnt need",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,14413,412,438,-6.99301512293296,0
"Food court | central Westville + ห้างใหม่pet friendly ย่านราชพฤกษ์  รวมร้านดัง ราคาดี มีที่นั่งทาน 📍 -ร้านโจ๊กสามย่าน -เพ้งโภชนา -เซ็งซิมอี้ -ก๋วยเตี๋ยวตรอกโรงหมู -ขาหมูเซนต์หลุยส์ -เชียงการีล่า(เราชอบน่า 8/10)  -เนื้อแท้ #ห้างใหม่ #อร่อยบอกต่อ #Centralwestviile",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,124,2,77,-7.11476944836646,3
"What if birds 🦅🦢 Don’t need to spit food into each others mouths;  They just like it …⚡️",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,12675,440,2901,-6.52941883826223,0
"初めまして。それがおひめさまアイスたる所以なのでしょうね👸✨",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1515,513,483,-6.20455776256869,0
"guis sender selalu dapet catering buat anak sekolah dan gaboleh pakai plastik, ini dari takir daun pandan xixi. udah rapi belum yaa?? btw ini bolu ubi ungu sama donat ubi ungu yaa",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,468388,10061,351086,-12.163773866656,0
"Pls ma I need 20k #Drbillsxmasgiveaway to get some food for Christmas",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,965,38,107,-3.43398720448515,1
"Gaza is already cold & winter floods, including raw sewage, are destroying makeshift tents where Gazans are sheltering.  If don’t get water, food, fuel & sanitation into #Gaza NOW, death toll from starvation & disease could = bombing casualties! #PermanentCeasefireNOW",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,43088,1247,1769,-10.6121881491895,2
"Great flight back on the 114, a solid 5/6 hours sleep and no alcohol at all or food to that matter, woke up feeling so much more refreshed and not bloated  Time for a shower and breakfast in the Arrivals lounge at T5",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,14036,1053,2760,-7.40974195408092,0
"The animal food supplement market is poised to achieve a value of US$70 billion https://icobbe.com/the-animal-food-supplement-market-is-poised-to-achieve-a-value-of-us70-billion/?feed_id=17956&_unique_id=657c26504fc9b",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2199,640,564,-5.05624580534831,0
"Decorate and shape food🌟",10,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,40287,996,26283,-6.39590449679708,0
"#LetMePutYouOn  Struggling to lose weight even though you train?   1. Check in with a doctor. 2. Try fasting. 3. Start strength training or increase intensity. 4. Remove bread, sugar, processed/fried foods and alcohol.   Reset.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40,14,0,-1.38629436111989,1
"Dear @UN and @antonioguterres As per the declaration of Human rights, ""Food is a human right for everyone,everywhere "" Sadly, Your administration is watching idly when #TigrayFamine is killing scores people Tigray. https://nitter.catsarch.com/kingo4Tigray/s @LetbrehanGebre1",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,795797,1857,1876,-5.30792622565467,1
"My favorite food is beef stew. You should try some — I'll give you my go-to recipe if you ever need to make some yourself.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1581,13,173,-2.70805020110221,0
"Okay now your just stereotyping us we eat NORMAL food you know none of us eat spotted dick",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10235,366,2666,-5.74939298590825,0
"thinking about the time when moonbin and sanha prepared food trucks for their fanmeet and handed out gift bags where bin gave out giverny eyeliner, mascara and jayiun pads + mist while sanha gave out oil diffuser with a message saying ""when you smell this scent think of me” 🥹",2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,153374,1625,52719,-1.99613529668587,0
"Pret's sandwiches taste like plastic anyway. Food is absolutely disgusting.",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,52501,2267,3858,-5.77548278882139,0
"In case you missed it, a recording of our ultra-processed food conversation is here: https://youtu.be/hnQWioTESKw?si=GE76_m_UF3gEEQDL",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7526,732,526,-5.89437003823973,0
"Ah yes, Mc Donald's the corner stone of every nations sustenance  A staple food ...   How can people Possibly be alive without Mc Donald. Oh my oh my",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,43187,1520,719,-5.74571154844569,0
"Can I have some food",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,233,241,208,-2.89037175789616,0
"PhD #Rewilding : cascading effects of reduced grazing on upland food webs at Newcastle University. Message me if you're interested in joining our team. We are attending British Ecological Society Annual Meeting 2023 if you would like to meet! #BES2023 - via #Whova event app",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,26425,2361,771,-5.94999129890141,3
"Lucy Pattinson, open-fire and game chef is now an Ambassador for the National Shooting Show. From fine dining in Edinburgh to lodges and estates all over the Highlands, Lucy has cheffed all over the country. Lucy is a passionate advocate for local food and sustainability.",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12644,1839,1727,-8.22764270790443,0
"The people of Tigray need immediate assistance as food aid is being withheld. Children are suffering, and action must be taken to ensure their survival.  #SaveTigrayChildren #TigrayFamine @UNGeneva @UNHumanRights @WFP @SecBlinken @GFenkil https://martinplaut.com/2023/12/14/tigray-starves-while-aid-agencies-withhold-food-and-the-authorities-stall-on-acting-against-the-corrupt/",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,516929,1765,712,-4.92407835928668,2
"Because it's Fauci, Malone, & McKernan food. @Dawnsmission",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,19924,2984,2659,-4.45471060234288,0
"Peanut is healing nicely and her appetite is starting to pick up.  She's still limited to soft food for now.  If you look VERY closely, you can see the suture sticking out of the front of her mouth.  That should come out on its own very soon. ❤️‍🩹",0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10143,476,2675,-3.17037919559484,0
"He’ll have a home and food in prison!",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,60913,5544,1140,-8.55352512066363,0
"The lack of 6yao food on my acc for the past few months is so embarrassing  ;-; ATLEAST i can get back on working on it now! (Has school in a week)  #六爻 #liuyao",0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,24214,303,463,-0.840129370908591,2
"I just want to go back to sleep but I have to go food shopping lord help me.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6258,610,483,-5.73979291217923,0
"Ep. 46  The Alex Jones Interview  TIMESTAMPS:  2:46 Alex Jones predictions  15:07 Deplatforming 21:59 Dividing us on race 25:37 The border 28:09 Austin 32:12 New World Order 42:09 Brian Stelter demon video 50:57 Depopulation 1:07:51 Food 1:13:51 Whiskey  1:16:22 Presidential election",8898,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4773,193,915,-3.39935722803008,0
"He could defo smell food",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1390,587,159,-5.66296048013595,0
"Meanwhile your food killed many faces but you don’t care about them because you don’t want to be hungry",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1990,1056,74,-5.22035582507832,0
"Thank you, @USAIDSavesLives, for another $87 million contribution! The much-needed funding will be used to provide food & nutrition assistance, resilience-building & disaster risk reduction for the Rohingya refugees. Women & children in the host community will also be supported.",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,143,76,70,-5.15329159449778,0
"no new food getting in (on purpose), barely any water (deliberately), no restocking of medical supplies (again, deliberately), scores of random people killed every day by bullet and bomb because they are palestinian, dozens of official statements announcing it. this has a name!",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,131840,993,4956,-7.59059956654619,0
"The best tasting food is the worst-looking, greasiest, poopiest looking vic 💯😀",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10030,98,1145,-5.11799381241676,0
"Just children looking for food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,747,83,36,-1.79175946922805,0
"""space is big... even bigger than Texas or Australia, most of which are rural. If, as a starving urban horde you try to invade rural food producing areas, remember that besides being crowded, cities are tiny. You won't be driving the vastness.  Space is better. It won't resist.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2414,985,16,-6.98749024700099,0
"American food prices are weird and their supermarkets are in general awful, despite being large the food choice is more like a crap corner shop here. Nice bread and cheese are phenomenally expensive",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,185218,972,5517,-6.73696695800186,0
"""I see people in desperate need - no bread, no cooking gas, no essential items.""   WFP continues providing food to displaced families every day, but barely scratches the surface of needs.  WFP's Nabin in #Gaza explains ⬇️",5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,38879,1684,15363,-8.96295602280951,1
"Meet Pellarchops @Pelumidurodola, she’s my sister’s bestie and she’s so good at what she does.   These food tastes as good as they look y’all. I’m not even capping 🧢  Pls help retweet our customer might be on your timeline.   She promised me jollof if I deliver well 😭",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25642,11641,1315,-6.46044601951398,0
"เปิดลงทะเบียน Food Truck สำหรับ #TheRebound #เกมนี้เพื่อนาย  ในวันที่ 22.12.66  ลิงก์สำหรับลงทะเบียน Food Truck 🥗🥘🥤  🔗https://forms.gle/CvvF7Kx43yVDYAy57 @nichameen8 #Meennicha8 #Formoon #Area86",2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10528,26,3269,-3.95384333458536,5
"Unhealthy cholesterol heart attack stroke creating food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12485,654,174,-4.02535169073515,0
"Food action north worker.🫒🧐📻😥👩🌼  武汉，不收车费，不收定金 本人外出qq；1553133410  电报；cvvb86  上们也可以的，武汉线下",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35,0,0,0,0
"How much meat do you get in food banks?",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,104539,5064,454,-8.52058742448425,0
"🚨The people of Tigray are starving while aid agencies withhold food. Dear @WFP @FAO @USAID @ICRC @UNICEF @RedCross @eu_eeas @UN @WHO, don't let politics overshadow the humanitarian crisis.  Act now! #ResumeAid4Tigray & declare #TigrayFamine @wegahta21 https://martinplaut.com/2023/12/14/tigray-starves-while-aid-agencies-withhold-food-and-the-authorities-stall-on-acting-against-the-corrupt/",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,413109,837,2209,-4.67426561631827,2
